{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 3.99523108225343}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.676777605074468}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.9799220280755453}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 323.6143465873706}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 114.71356143891526}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 71.52660662209763}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 28.682307136411655}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 14.415965045684711}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 8.085119864497813}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 54.93134321438156}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 29.906134369340084}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 10.409336266857531}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.372590197080926}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.7322817873314955}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.264361982493111}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 29.031625019450836}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 10.832633424016635}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.109538098954922}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.9953291254791914}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.9444595552945644}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.5574023969599889}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 90.21545434815657}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 43.47169644038213}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 24.056924013884444}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 9.397701225978238}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 4.843140229078448}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.6007106746722934}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 69.69934841853699}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 42.171082163116395}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 12.739120373783578}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 9.691120473896664}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.060047723211959}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.1766795426773005}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 82.95587155503773}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 57.62358304752703}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 32.67268568814868}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 16.152811990093785}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.810927437838388}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 4.145978589335396}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 103.05372825926598}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 48.212250005924574}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 22.318715117665796}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 9.116849671500756}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 6.764338958223653}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.826156562166311}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 116.66374935760552}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 48.90254279705459}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 23.25638436951658}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 18.956249103468103}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 8.082545967928118}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 3.7082938354449024}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 65.46608632847746}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 22.765357710522206}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 8.26526581811615}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 4.8628402077933615}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 3.1158951702697055}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.2674015047093588}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 21.09343848468283}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 10.082052825070901}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 3.4504983846778994}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.536473744637309}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.116219369402885}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.3878403591433823}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 44.93770912772178}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 26.208919048602063}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 11.056575615980716}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 3.8743057804202383}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.0343758172951936}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.9448490544275384}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 31.12330096769161}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 17.03701926292144}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 7.445781732495146}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 3.917070128541446}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.8286106917088245}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.183592348918542}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 135.81503523131815}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 59.1408021398374}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 38.68268100275579}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 15.860944521959741}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 6.357700222184093}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.0573496349875215}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 121.89314509521886}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 89.54589863561932}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 43.25257933597755}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 16.98636611913453}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 9.259265997001425}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 4.919876089860937}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 29.60974010033241}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 13.863526506412281}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.61644716465592}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 4.5838485001446605}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.5818234316781965}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.6961587797675268}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 366.69779988437824}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 208.3172936129409}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 87.61970266317662}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 41.62564627434384}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 23.265213383910407}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 13.065448682196982}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 43.860621249704444}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 18.215961756001718}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 8.84484656460277}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 4.229264985915233}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.9086786106008895}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.8190489254015194}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 2065.501820990617}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1498.283204171362}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 632.9870820555544}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 284.0319528391955}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 108.18984335229825}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 58.11153800190725}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 123.62191204966149}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 66.83702110032269}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 27.66045100073278}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 10.812032290005275}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.398380532129583}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.3577630301310615}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 49.81155278316449}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 16.953613168154618}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 13.010343693924773}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 5.0873227717875755}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.4968994051679094}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 1.2272176977375655}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 28.972977666017833}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 13.86741593028336}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 7.086941828327882}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 3.7345358959185604}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 2.299721185625985}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 0.6883756373611849}
{'sample_size': 505, 'difference': -1, 'noise': 0, 'n': 101, 'shap_error': 413.7517836641999}
{'sample_size': 1010, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 176.63538881147977}
{'sample_size': 2020, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 88.0222067837322}
{'sample_size': 4040, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 33.50016520722702}
{'sample_size': 8080, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 15.339202934948037}
{'sample_size': 16160, 'difference': 0, 'noise': 0, 'n': 101, 'shap_error': 9.226230962926936}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 33.950849233053816}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 40.646746386892346}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 40.236852082765616}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 28.403939034431243}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 28.781696842304243}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 26.300706855809086}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 33.99079407825067}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 40.152295790093476}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 15.433999270230037}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 11.239355693358775}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 13.057727816897838}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 12.68301427601581}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 12.791389884326932}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 14.963195334232088}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 14.141606755396666}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 13.23972863270238}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 59.76699874818143}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 76.35563262358993}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 75.36896117507007}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 86.2147348059932}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 85.04199523554152}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 70.63946413076931}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 82.80535600270737}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 89.70175109887485}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 57.83285868012452}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 56.33584840438591}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 52.28494402668242}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 50.62294111689313}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 65.5502246052467}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 50.03524326567866}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 56.80825449775281}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 61.925298081743485}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 23.02810247880667}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 20.54364500108645}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 18.570181326843983}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 28.064923491000123}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 23.721927924597505}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 19.487472442717184}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 22.320698062364496}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 35.94934650455412}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 38.679135342692405}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 31.088406294600524}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 24.24281835540356}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 34.77089837256351}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 37.07549523284771}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 32.03540549090495}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 29.122225187561707}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 33.386400438766465}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 27.889832552873756}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 25.333354399518566}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 19.8228694803037}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 25.90577811221247}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 26.22347373715898}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 32.67937572255821}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 22.03715194625432}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 27.963531238755742}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 28.690609449428973}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 28.72141859142261}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 36.89444928829665}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 31.433587030380778}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 29.131765027694097}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 31.800615277730433}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 41.74175386427372}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 26.937255861391286}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 4.919115015887558}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 5.106235699030114}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 3.6641978154287735}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 6.415823829280512}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 3.286915621716429}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 4.990657421812441}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 4.319395224471901}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 4.2281106759129345}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 113.0591150284804}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 174.14158699954226}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 193.17314248018843}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 140.56567412011216}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 152.75836303263273}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 134.4561578437441}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 127.39433432106966}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 135.469489688206}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 141.01871641468836}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 155.80419188389973}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 153.91057508559035}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 140.85086005299013}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 124.73490539775474}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 141.197100505553}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 169.74417412586223}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 130.17133329517745}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 22.608500590842315}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 25.130347947428334}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 20.470256385237544}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 31.990802340002762}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 22.324380015446874}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 31.177776908640414}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 27.905198301842866}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 36.86321278744606}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 17.593074013990783}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 16.48496835420871}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 17.383622877281784}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 23.330875545786068}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 14.530702274760944}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 15.380544344561569}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 19.61763315506576}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 15.594383991266282}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 85.99623246467398}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 91.45742487102102}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 106.17499395545873}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 98.43813909633867}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 91.58753744839683}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 96.9974483985091}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 91.35462964873639}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 67.319977531729}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 113.65346875450886}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 137.3331185470434}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 125.37888098995839}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 146.32827107449305}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 128.51548157854592}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 103.1168262906655}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 110.52316836279758}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 132.07675312722733}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 245.9280954359091}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 216.8186350936432}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 233.32929534643716}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 259.4737528133625}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 207.2446557017815}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 186.41059504022124}
{'sample_size': 1010, 'difference': 0, 'noise': 0.5, 'n': 101, 'shap_error': 267.33446869556707}
{'sample_size': 1010, 'difference': 0, 'noise': 1, 'n': 101, 'shap_error': 238.6962768241977}
{'sample_size': 1010, 'difference': 0, 'noise': 0.0005, 'n': 101, 'shap_error': 20.435817213903327}
{'sample_size': 1010, 'difference': 0, 'noise': 0.001, 'n': 101, 'shap_error': 22.404013672202527}
{'sample_size': 1010, 'difference': 0, 'noise': 0.005, 'n': 101, 'shap_error': 21.800276193925633}
{'sample_size': 1010, 'difference': 0, 'noise': 0.01, 'n': 101, 'shap_error': 31.32442921480256}
{'sample_size': 1010, 'difference': 0, 'noise': 0.05, 'n': 101, 'shap_error': 23.63966966181735}
{'sample_size': 1010, 'difference': 0, 'noise': 0.1, 'n': 101, 'shap_error': 25.867267909072478}
