{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.555662940997494, 'weighted_error': 1.0029136263615126}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 8.069205058870034, 'weighted_error': 1.015113011826303}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 3.4450179747784966, 'weighted_error': 1.0064520153117624}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 10.086248688897811, 'weighted_error': 1.0188770634362725}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 5.862398306106426, 'weighted_error': 1.0109251738299712}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3436220972343506, 'weighted_error': 1.0200793991929047}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.12770344221028346, 'weighted_error': 1.0074624026222463}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.24198330682010744, 'weighted_error': 1.0141400253187396}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.1138910997912074, 'weighted_error': 1.0066548418159615}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.10235775934438049, 'weighted_error': 1.0059794474537571}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.08202765454570107, 'weighted_error': 1.0047928740605356}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.13891855979398027, 'weighted_error': 1.0079450021103384}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.11977656590092711, 'weighted_error': 1.0069925176162908}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 5.359494138968816, 'weighted_error': 1.013751009310163}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 4.270228315533567, 'weighted_error': 1.0109562246072479}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.712850737298671, 'weighted_error': 1.0043947122050534}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 5.27747951825109, 'weighted_error': 1.013540467746462}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.9768166446278457, 'weighted_error': 1.0050715582952976}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 8.033390872286247, 'weighted_error': 1.0206113911017787}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 7.617941020824665, 'weighted_error': 1.019542863779746}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 5.034991106232809, 'weighted_error': 1.01270150655839}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.5076587437843681, 'weighted_error': 1.0080216671827344}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.20209321665352994, 'weighted_error': 1.003193351766852}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.3570131071792647, 'weighted_error': 1.0056413621261486}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.5847306944760086, 'weighted_error': 1.0092395461862034}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.13777099500683299, 'weighted_error': 1.0021751071745972}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.0133803794955871, 'weighted_error': 1.0159942218526457}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.1298927743364886, 'weighted_error': 1.017390972383166}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.27670983540711885, 'weighted_error': 1.0034091940811467}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.75207605062493, 'weighted_error': 1.020090650589626}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.3418283591802356, 'weighted_error': 1.0039196536152437}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.0722755095643195, 'weighted_error': 1.012295505200761}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6387873279137468, 'weighted_error': 1.0073247896699715}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.0082933047617288, 'weighted_error': 1.0115596908836773}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.3182502706551729, 'weighted_error': 1.0151158017651185}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.7538265685181662, 'weighted_error': 1.0086265298038928}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5208373374622403, 'weighted_error': 1.0035842601444167}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.9044122831176686, 'weighted_error': 1.0162783147325043}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.48615586760089063, 'weighted_error': 1.0087502160463695}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.4964819032818755, 'weighted_error': 1.0269344784333116}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.35125779554280595, 'weighted_error': 1.0063221457226534}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3367373836958441, 'weighted_error': 1.0060608026118254}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.14586666902483175, 'weighted_error': 1.0026231403060355}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.13436731514973, 'weighted_error': 1.0023633031293526}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.3275576957664539, 'weighted_error': 1.0058090298494526}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.15656928226138045, 'weighted_error': 1.0034486934284859}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5078281103566437, 'weighted_error': 1.0111856091866411}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.305972883380107, 'weighted_error': 1.0067395098656062}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.16604770683357387, 'weighted_error': 1.0036574021523395}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.26285943345955576, 'weighted_error': 1.0057892131785613}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.23540329893048195, 'weighted_error': 1.0051708060157336}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.2162277960559568, 'weighted_error': 1.0046531107540118}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5346128699089018, 'weighted_error': 1.0116882484526415}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.08160951472773108, 'weighted_error': 1.0084524789754794}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.04578876178280406, 'weighted_error': 1.0047424474243916}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.054973964960337116, 'weighted_error': 1.0056935045776885}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.0657249022897692, 'weighted_error': 1.0068072799111325}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.02527565079690376, 'weighted_error': 1.0026118980131598}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.06267723052567375, 'weighted_error': 1.006483953617356}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.1948790743009627, 'weighted_error': 1.0199995291159856}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.09217593310610958, 'weighted_error': 1.00844504910059}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.1782280734361923, 'weighted_error': 1.0100677867161107}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.0037121911557683, 'weighted_error': 1.0085770035394004}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.454396775720848, 'weighted_error': 1.0038828607925188}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.6365633975792655, 'weighted_error': 1.0139846394916885}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.9795750772465694, 'weighted_error': 1.0169148777104027}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.7630263877001523, 'weighted_error': 1.0065182005733022}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.174317093162736, 'weighted_error': 1.0100335119817552}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.1028264971217316, 'weighted_error': 1.0092176056111206}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.7097428992558124, 'weighted_error': 1.0124488510822478}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9257329298785939, 'weighted_error': 1.0162373774800622}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.22364725306017524, 'weighted_error': 1.0039226987681176}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.4568697489810619, 'weighted_error': 1.0080134854922185}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.0159410102971653, 'weighted_error': 1.0178184910924584}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.3405209553402588, 'weighted_error': 1.0059680585389152}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.33733913628339735, 'weighted_error': 1.0058503911369807}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5171274280924834, 'weighted_error': 1.0090175657962166}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 6.632118836854583, 'weighted_error': 1.0086505596626372}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 10.495660486225802, 'weighted_error': 1.013689934170768}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 14.160542301285128, 'weighted_error': 1.0184701389723674}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 9.962894646080507, 'weighted_error': 1.0129949568984553}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 7.8784544774469865, 'weighted_error': 1.0102761671470581}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 6.202342164550325, 'weighted_error': 1.0080898746597124}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 6.647167438166977, 'weighted_error': 1.008661097083049}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 5.485193095882584, 'weighted_error': 1.0071520236613156}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.484651624835295, 'weighted_error': 1.0094535532512598}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.3985158268784291, 'weighted_error': 1.0077734077476443}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.5299765340497141, 'weighted_error': 1.0103376395565058}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6067534010706828, 'weighted_error': 1.0118351876353007}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.21938658999187136, 'weighted_error': 1.0042789094768312}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5042480795075537, 'weighted_error': 1.0098342281401753}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.4020100271893665, 'weighted_error': 1.0078412620662116}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.287154066803634, 'weighted_error': 1.0055601918094144}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.26231891214939496, 'weighted_error': 1.0046182720814107}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.41338472117782415, 'weighted_error': 1.007277952686463}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.5494570355927423, 'weighted_error': 1.0096735205751706}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.4496820844419892, 'weighted_error': 1.0079169391064429}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.1804814506196053, 'weighted_error': 1.0207819460178191}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.45641289026669174, 'weighted_error': 1.0080354231727904}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9452057394818365, 'weighted_error': 1.0166403535510404}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.8914928294811688, 'weighted_error': 1.0156332954527076}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.11521575834383804, 'weighted_error': 1.015606781541556}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.06423403030476121, 'weighted_error': 1.0087009453087419}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.06384006013726269, 'weighted_error': 1.0086469743287492}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.06430661805810417, 'weighted_error': 1.0087104634863635}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.031110934331183948, 'weighted_error': 1.0042102634271617}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.017031442958003688, 'weighted_error': 1.0023070319914955}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.1305314568346907, 'weighted_error': 1.0176213435618267}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.02552089711310112, 'weighted_error': 1.0016539934257958}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.8197564139266025, 'weighted_error': 1.0067644289900988}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.8846329435285614, 'weighted_error': 1.0070056150389943}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 3.539567423491474, 'weighted_error': 1.0131574835759052}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.5118979517178857, 'weighted_error': 1.0093373408292876}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.251944636016837, 'weighted_error': 1.008370661961612}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.7567410564231793, 'weighted_error': 1.0102473221827644}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9634535777286773, 'weighted_error': 1.0035755177441779}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.652948585156786, 'weighted_error': 1.009838345272617}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.13326667848528725, 'weighted_error': 1.0148022740113987}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.12072828726900131, 'weighted_error': 1.0134096205997953}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.020203456519731832, 'weighted_error': 1.0022442018610016}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.07261175948829512, 'weighted_error': 1.0080651000499092}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.06124300648704404, 'weighted_error': 1.006802366780041}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.15374321781072367, 'weighted_error': 1.0170668330366248}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.1170771510688376, 'weighted_error': 1.0123230993070422}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.12696733264846588, 'weighted_error': 1.0136257082366242}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.2762532773814697, 'weighted_error': 1.0065747216154128}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.4694715776457477, 'weighted_error': 1.012721777233261}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.705099020869405, 'weighted_error': 1.0087839634857487}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.5053832061073782, 'weighted_error': 1.0077551865874668}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.9484992512703088, 'weighted_error': 1.0100374239970678}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.2641997177370516, 'weighted_error': 1.0065121326993642}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.6743494459093669, 'weighted_error': 1.0086256795386765}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.2209255292351315, 'weighted_error': 1.0111764818924305}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.35405282439564456, 'weighted_error': 1.010745292950894}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.12843120701232588, 'weighted_error': 1.0038979001807604}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6840385210787452, 'weighted_error': 1.0207601653056417}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.24029035298757453, 'weighted_error': 1.0072925139173525}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.32248246596991154, 'weighted_error': 1.0097860942096704}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.23225795844304864, 'weighted_error': 1.0070430157027352}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.29814728774575683, 'weighted_error': 1.0087338431389723}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.20779282611534203, 'weighted_error': 1.0053126354835051}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.395033111172412, 'weighted_error': 1.0039336741032099}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.521515479168385, 'weighted_error': 1.0071101048097337}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 7.2916221652349495, 'weighted_error': 1.0205607580071578}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 3.137135964781005, 'weighted_error': 1.0088460410091962}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.396652821837297, 'weighted_error': 1.0067580297366032}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.7746003229776237, 'weighted_error': 1.0078234865466873}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 3.35610505822912, 'weighted_error': 1.009461615249075}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.2793837738177654, 'weighted_error': 1.0035816689438128}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.06775667127058985, 'weighted_error': 1.001700014983404}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.23853038014933672, 'weighted_error': 1.0059846976354114}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.39811149884835517, 'weighted_error': 1.009988459222076}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.7208669449396511, 'weighted_error': 1.0180863178603865}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.19541646468066473, 'weighted_error': 1.0049025297950573}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.2315058944834565, 'weighted_error': 1.0057989212546525}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.27362202274871256, 'weighted_error': 1.0068087960683063}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.16280200639654713, 'weighted_error': 1.0036774950106522}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.15119457509170392, 'weighted_error': 1.008191985582735}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.13421126258242053, 'weighted_error': 1.0072717502591477}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.3802059462039014, 'weighted_error': 1.0205999453708805}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.25974910887220914, 'weighted_error': 1.0140734235278714}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.10127662122144895, 'weighted_error': 1.005486703356952}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.07700708556083685, 'weighted_error': 1.0041668199108966}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.10886451565907403, 'weighted_error': 1.0058913471571882}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.02623588325700535, 'weighted_error': 1.001340223792221}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.1286587596743502, 'weighted_error': 1.0029664412381494}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.13384746065538206, 'weighted_error': 1.0030861421294706}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.3952963424565577, 'weighted_error': 1.009114313072154}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.24711418327240348, 'weighted_error': 1.0056976367631658}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3163942347164963, 'weighted_error': 1.0072928413672984}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.41459521382064224, 'weighted_error': 1.0095501976038352}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.5457471535180757, 'weighted_error': 1.0124309499233675}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.24996529109520965, 'weighted_error': 1.0043321273111845}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.15094501628106985, 'weighted_error': 1.010422756128484}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.16312693245832585, 'weighted_error': 1.011263959142352}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.10077458805959341, 'weighted_error': 1.0069586319812553}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.25101027562244377, 'weighted_error': 1.0173325724446607}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3799352192616845, 'weighted_error': 1.0262296504944666}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.0937720656456384, 'weighted_error': 1.0064674830534759}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.21787034371678246, 'weighted_error': 1.014151087158341}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.12113295131591684, 'weighted_error': 1.0073450408798588}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.12093998054272226, 'weighted_error': 1.0106501277728073}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.11491682742681515, 'weighted_error': 1.0101193967507442}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.05351155958438865, 'weighted_error': 1.0047121479643535}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.04029177604332611, 'weighted_error': 1.0035479681648678}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.14169200513790028, 'weighted_error': 1.012475655585438}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.03065035740677957, 'weighted_error': 1.0026978139774454}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.08920313386858028, 'weighted_error': 1.0077084195266912}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.13221299318642749, 'weighted_error': 1.0089016543189402}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.34253953665300707, 'weighted_error': 1.010424790933888}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.16098859205374122, 'weighted_error': 1.004899529035486}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6182164958569837, 'weighted_error': 1.0188145942485598}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.18531052889457428, 'weighted_error': 1.0056396612826302}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.5438609715338869, 'weighted_error': 1.0165512793936402}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.31926843069278565, 'weighted_error': 1.0097126365906808}
