{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 3.147958317749836, 'weighted_error': 1.020207341819706}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.8539062241799827, 'weighted_error': 1.005481400475978}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 7.9083774143412, 'weighted_error': 1.0507654476360075}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.0756341811216108, 'weighted_error': 1.0068969597395832}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.468981632164192, 'weighted_error': 1.0093984975810726}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.37351937105989697, 'weighted_error': 1.0114110419455788}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.1461206963214123, 'weighted_error': 1.0655633803281948}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.7474351648822593, 'weighted_error': 1.0228341062368485}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.5695868146589195, 'weighted_error': 1.017400151818937}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.30168324254677686, 'weighted_error': 1.0092097263328856}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.6093280182408254, 'weighted_error': 1.0185887593949798}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.5686522723606617, 'weighted_error': 1.0472764484083146}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.7255390172949169, 'weighted_error': 1.0195825291282725}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.05233484290592481, 'weighted_error': 1.001819552392746}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.04779832262189665, 'weighted_error': 1.001661800376111}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.019836607098628774, 'weighted_error': 1.0006896666763938}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.08218581939158916, 'weighted_error': 1.0028573479488665}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.07885741704607582, 'weighted_error': 1.002740791414049}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.012845493727453245, 'weighted_error': 1.0004430963563573}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.08284442473594603, 'weighted_error': 1.00279291235852}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.1338496874412146, 'weighted_error': 1.0043039652703316}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.9979156150112967, 'weighted_error': 1.0168372485723156}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.4139913949455716, 'weighted_error': 1.0203435461525525}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.0162089861375514, 'weighted_error': 1.0169913293449835}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.9728424006266516, 'weighted_error': 1.008198467568539}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 3.802776335010145, 'weighted_error': 1.0320458757589268}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.7215884952212435, 'weighted_error': 1.0145022276740643}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9602854984072184, 'weighted_error': 1.0079361767033446}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.7133500421541048, 'weighted_error': 1.005385879509975}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.8796840246256132, 'weighted_error': 1.0169131670046694}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.4336377137854532, 'weighted_error': 1.0128999270473633}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 3.7232954181439695, 'weighted_error': 1.0335024826587154}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.0834857732298178, 'weighted_error': 1.0097490354417666}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.0896251033506634, 'weighted_error': 1.0098043989617798}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5931149667294194, 'weighted_error': 1.0053359101171189}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.1314029858289176, 'weighted_error': 1.0191591390938295}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.8699666974348161, 'weighted_error': 1.0167488380748502}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.6580447168869401, 'weighted_error': 1.003117832573864}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.2408579236176496, 'weighted_error': 1.0058792039245035}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.194538013696085, 'weighted_error': 1.01039774602104}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.2777851432319534, 'weighted_error': 1.006054159395551}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.3261256489281554, 'weighted_error': 1.006282995081201}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 3.954939487830017, 'weighted_error': 1.0187377879446038}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.4080640892235508, 'weighted_error': 1.0066512786736956}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.328212117970639, 'weighted_error': 1.006212629850928}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.005003800893366695, 'weighted_error': 1.0011048842402976}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.021608489269317827, 'weighted_error': 1.004771281974451}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.010534302888220399, 'weighted_error': 1.0023260647418044}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.008499233240088895, 'weighted_error': 1.0018766927977072}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.04435011818183522, 'weighted_error': 1.0097927719556474}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.0066580448295826935, 'weighted_error': 1.001469939901869}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.02150910137290012, 'weighted_error': 1.0047446160437568}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.05008928763976069, 'weighted_error': 1.0110413538183476}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.2482686590767413, 'weighted_error': 1.009774404465207}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5682290553506715, 'weighted_error': 1.0044495194962677}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.573359619466447, 'weighted_error': 1.0201505595018505}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.1076774540110557, 'weighted_error': 1.0086736535569687}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 4.663927350200853, 'weighted_error': 1.036519767612142}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 3.176561060645084, 'weighted_error': 1.0248709246494918}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9926618367841655, 'weighted_error': 1.007697126484057}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 4.019292738805019, 'weighted_error': 1.031169626677148}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.5708809559681307, 'weighted_error': 1.0035365143778565}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.5309817681994744, 'weighted_error': 1.0034466815660819}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.5240365761219398, 'weighted_error': 1.0011797818139387}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.1744253389008007, 'weighted_error': 1.0003926710541327}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.7156197905045263, 'weighted_error': 1.0016109936832291}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.3344266653149692, 'weighted_error': 1.0030039692882597}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.5935459818287849, 'weighted_error': 1.001329885014767}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.180355850772066, 'weighted_error': 1.0026318669952945}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.42354890729806066, 'weighted_error': 1.0065038226156684}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.39984258625186986, 'weighted_error': 1.0061397893507977}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.6526183241203103, 'weighted_error': 1.0253769725118722}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.270976357831967, 'weighted_error': 1.0041610455114303}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.6983485839581409, 'weighted_error': 1.01072354308543}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.28055104870391107, 'weighted_error': 1.0043077399724851}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.872062922651853, 'weighted_error': 1.044095280929926}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5218578678516879, 'weighted_error': 1.0079850186908068}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 7.328075941077948, 'weighted_error': 1.0369542973384556}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 3.0959937468459593, 'weighted_error': 1.0156126436645379}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.8754462355469097, 'weighted_error': 1.0145002429675716}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 5.267590862120863, 'weighted_error': 1.026563528089343}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 3.131651343223024, 'weighted_error': 1.0157921635617901}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.5812539413446571, 'weighted_error': 1.0079735021889826}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 4.445036234470244, 'weighted_error': 1.0224031059945702}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 6.368752270577956, 'weighted_error': 1.0320667681194255}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.045883112942993215, 'weighted_error': 1.000448472218454}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.1759505865696645, 'weighted_error': 1.0017198187600584}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.1462799278863789, 'weighted_error': 1.0014297712865545}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.08246765090260175, 'weighted_error': 1.0008060860413295}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.04760074849092469, 'weighted_error': 1.000465274357936}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.01623853171733121, 'weighted_error': 1.0001586414763735}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.061114707574537575, 'weighted_error': 1.0005952597598131}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.11414666630029954, 'weighted_error': 1.0011072344874126}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 4.294440796997554, 'weighted_error': 1.0212903203488193}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.7003951587846439, 'weighted_error': 1.0034723039884708}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.562867377509676, 'weighted_error': 1.0127057304124631}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.473437743140867, 'weighted_error': 1.012262326580826}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 3.416211904541585, 'weighted_error': 1.016936173034115}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.702177270497269, 'weighted_error': 1.0133955202386564}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.8812984253315992, 'weighted_error': 1.0093072474812663}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 3.7629128724024774, 'weighted_error': 1.0185768403279345}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3414620342700999, 'weighted_error': 1.0061139346728987}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.8967371083952342, 'weighted_error': 1.0160563496200619}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.2873678366156777, 'weighted_error': 1.005145382830325}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.4796710054179947, 'weighted_error': 1.0085886696933857}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.9109455216383152, 'weighted_error': 1.0163096468415338}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5461127279320722, 'weighted_error': 1.0097737293497824}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.9227370319143227, 'weighted_error': 1.0343114319786784}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.1409468894125023, 'weighted_error': 1.0199658939219562}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.034682323728594075, 'weighted_error': 1.0012196936871136}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.1587376456472699, 'weighted_error': 1.0055823112008955}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.057726386267127304, 'weighted_error': 1.0020300633528287}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.05682192770280947, 'weighted_error': 1.0019982292954068}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.1449332653725601, 'weighted_error': 1.0050969255622497}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.08195652212828847, 'weighted_error': 1.0028821052552652}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.1173272669773036, 'weighted_error': 1.0041246684263563}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.14315551595704518, 'weighted_error': 1.0050288826326657}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.8799822983416479, 'weighted_error': 1.0071363856903344}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.847338175673001, 'weighted_error': 1.010808535277949}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.641482603475609, 'weighted_error': 1.006231166484481}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.9397438365178278, 'weighted_error': 1.0035672601475105}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.8635245309865947, 'weighted_error': 1.0070738058449709}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.587093626505715, 'weighted_error': 1.009820278298681}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.6627919321781242, 'weighted_error': 1.0025075922706654}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.9171386931259606, 'weighted_error': 1.011039991295509}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 3.266723217798897, 'weighted_error': 1.023582410699826}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.6435176691288182, 'weighted_error': 1.0190837130450823}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.827613622502432, 'weighted_error': 1.0131935484569106}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.0366667134223435, 'weighted_error': 1.007483792282051}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.0574501707880906, 'weighted_error': 1.0148527235575628}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 3.4765990824863557, 'weighted_error': 1.0250974747981638}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 3.449266852449269, 'weighted_error': 1.0248954534962393}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.029083043580545, 'weighted_error': 1.0074093547904892}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.4859094240741364e-08, 'weighted_error': 1.0000000005911476}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 8.872662621838995e-08, 'weighted_error': 1.0000000040142139}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.6154113526917565e-06, 'weighted_error': 1.000000068029469}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.0412736188171715e-05, 'weighted_error': 1.000000485351557}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.00016914112889742814, 'weighted_error': 1.0000071891288014}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.0005372627192586308, 'weighted_error': 1.0000212106509385}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.020429890335768818, 'weighted_error': 1.0009093578489205}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.057078215060279755, 'weighted_error': 1.0023022735357112}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.9733315948496555, 'weighted_error': 1.0028861265060707}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.6773474110787351, 'weighted_error': 1.0020084839838426}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.9223727234208748, 'weighted_error': 1.0027350102043424}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6132357458816557, 'weighted_error': 1.0018184024256696}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.39946618279908896, 'weighted_error': 1.0011844614590009}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.4125333821838968, 'weighted_error': 1.0012230861531708}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9161399255351302, 'weighted_error': 1.0027122162930981}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 3.0011674473553556, 'weighted_error': 1.0088818472599896}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.05276679798809649, 'weighted_error': 1.0022440443563962}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.1148841112659936, 'weighted_error': 1.004885857304104}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.10277222066412957, 'weighted_error': 1.0043707676914357}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.10544352734696542, 'weighted_error': 1.0044844002117157}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.16182953164895825, 'weighted_error': 1.0068820184023057}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.12113317773042467, 'weighted_error': 1.0051498718464513}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.13376883301696846, 'weighted_error': 1.0056481460097675}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.12482312031885438, 'weighted_error': 1.0051450106911524}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.6352829435365815, 'weighted_error': 1.0053312223933848}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.4577145904844635, 'weighted_error': 1.0122330776209998}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.8663343490922777, 'weighted_error': 1.0072704018743959}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.6109702153439165, 'weighted_error': 1.0135191137965671}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.8700449898304021, 'weighted_error': 1.0156927101048565}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.36985803611701595, 'weighted_error': 1.0031018442856694}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.4983384306690441, 'weighted_error': 1.0041325434611417}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.9028125025841864, 'weighted_error': 1.0073783762185335}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.37697026083042195, 'weighted_error': 1.0116731783266317}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.04820145580039596, 'weighted_error': 1.0014925787201188}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.07360208285743672, 'weighted_error': 1.0022790436463695}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.16454038520238579, 'weighted_error': 1.0050948314964319}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.29589214132569946, 'weighted_error': 1.0091552761614817}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.07733325766020388, 'weighted_error': 1.0023657967915929}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.06531444746002694, 'weighted_error': 1.0013006902298633}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.41935462033045046, 'weighted_error': 1.0100983513816224}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 4.497820558503409, 'weighted_error': 1.0474653323274405}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.103987809738973, 'weighted_error': 1.022203418569232}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.6744620409842867, 'weighted_error': 1.0282235575899041}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 5.066365885610173, 'weighted_error': 1.053464983916684}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.41281672282319, 'weighted_error': 1.0254618271819038}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 4.693188037163494, 'weighted_error': 1.0495248775130446}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 4.849304503165902, 'weighted_error': 1.0511179726923652}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.4739230322331713, 'weighted_error': 1.0153290685284775}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3149951508737946, 'weighted_error': 1.009273562905228}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.7224346676237565, 'weighted_error': 1.0212688029051658}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.2558074185623977, 'weighted_error': 1.0075311298179557}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.8031519263781082, 'weighted_error': 1.0236445647993848}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.7614768816444707, 'weighted_error': 1.0224093476000702}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.3472729397921819, 'weighted_error': 1.0396289783037644}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.127082373299547, 'weighted_error': 1.0322898959630735}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.4560777469567634, 'weighted_error': 1.0392997037189553}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 2.433229213648444, 'weighted_error': 1.0092587700610116}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5703274012884338, 'weighted_error': 1.0021701703312864}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.7189111309904603, 'weighted_error': 1.0065406593690627}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 3.0474500896161096, 'weighted_error': 1.011596015092696}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.1294626106920127, 'weighted_error': 1.0042977296860887}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5387813680267257, 'weighted_error': 1.0020501346260218}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.30286588173587, 'weighted_error': 1.0087626788055424}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.3977078586448612, 'weighted_error': 1.0053182499672384}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 3.1587437916556267, 'weighted_error': 1.0333177207598492}
