{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03954397651016639, 'weighted_error': 1.3814685709548165}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.3880702807746584, 'weighted_error': 3.27986506346922}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00031116766554695365, 'weighted_error': 1.003679323101676}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0010108928080812011, 'weighted_error': 1.0119530036486197}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0003814878479342967, 'weighted_error': 1.0044973591637691}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0005970039902601825, 'weighted_error': 1.0070588020984264}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0009313836571309901, 'weighted_error': 1.0100274582600786}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0008149222318821533, 'weighted_error': 1.0088843193160304}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.01655968135522398, 'weighted_error': 1.1806253904586406}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.14063307665432373, 'weighted_error': 2.3635329109028214}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0009872644645038517, 'weighted_error': 1.0126731767287687}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00031281050425529665, 'weighted_error': 1.0040152789697547}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.000830567621036173, 'weighted_error': 1.010654873741143}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0003309256766568418, 'weighted_error': 1.004240166725018}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0009275064276985491, 'weighted_error': 1.0117655609008487}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0005511058273712499, 'weighted_error': 1.0066953308585447}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.01608914733689681, 'weighted_error': 1.1640108782573688}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.22841856930861076, 'weighted_error': 3.6000065081954595}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.8254093299908216e-05, 'weighted_error': 1.0027571354077838}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 4.6637514305318244e-05, 'weighted_error': 1.0070395192936723}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.2562741283147537e-05, 'weighted_error': 1.0018282077203458}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00011182181590125178, 'weighted_error': 1.0166797162610677}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 7.4590798928644e-05, 'weighted_error': 1.0110333191351324}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0035521401859781813, 'weighted_error': 1.0866262315313036}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.007992339092180884, 'weighted_error': 2.1657228287839416}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.0372397136780947, 'weighted_error': 6.413226902590919}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0003352019873888683, 'weighted_error': 1.0005307434413162}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0020575443091495177, 'weighted_error': 1.0032579426044097}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0017512442463456742, 'weighted_error': 1.0027702540911911}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0012367249904068922, 'weighted_error': 1.001956316014761}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.002627096770378942, 'weighted_error': 1.0040745301041636}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.003800358522282471, 'weighted_error': 1.0059595259900926}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03612314933357644, 'weighted_error': 1.048674605883874}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.10892243602965279, 'weighted_error': 1.1598868382402785}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 3.511700905408634e-06, 'weighted_error': 1.000061927623214}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 1.3726463320374282e-05, 'weighted_error': 1.0002420655086366}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 3.900206360483939e-05, 'weighted_error': 1.0006706825876026}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 6.23216530952296e-05, 'weighted_error': 1.0010982908808692}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 9.249886415234825e-05, 'weighted_error': 1.0014154906164956}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0020196562533416475, 'weighted_error': 1.0226243697480653}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.01517483211107589, 'weighted_error': 1.2507719555226404}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.10383822815810566, 'weighted_error': 1.5313214421145191}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00022167405997801858, 'weighted_error': 1.012791109896358}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0005851396952936437, 'weighted_error': 1.0337644073171004}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00033745849782060094, 'weighted_error': 1.019466385903622}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0005879343753835381, 'weighted_error': 1.0339232113633008}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00027539995189266664, 'weighted_error': 1.0157814225063067}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0006103171537878722, 'weighted_error': 1.0350623015658227}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.016968518972321364, 'weighted_error': 1.9681521687627965}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.0992245613477813, 'weighted_error': 6.404780289735454}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0020343297218798954, 'weighted_error': 1.0181563336440809}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00043337869574565325, 'weighted_error': 1.003867386262014}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0007439818927011414, 'weighted_error': 1.006638552907527}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0009576247165119205, 'weighted_error': 1.0085397920042625}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0009179295945161866, 'weighted_error': 1.00652927405849}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0014622301595059333, 'weighted_error': 1.0126503993238711}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03714071682901651, 'weighted_error': 1.263131998402968}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.06904505629009024, 'weighted_error': 1.5805185922176763}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 2.9762993081904373e-05, 'weighted_error': 1.0031009502848878}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 4.017123025779325e-05, 'weighted_error': 1.0041819523007598}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.0683970390949398e-05, 'weighted_error': 1.0011025895549732}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 7.930214384585009e-05, 'weighted_error': 1.007535416894456}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0002842304089778591, 'weighted_error': 1.0294149505613772}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0014100360204875996, 'weighted_error': 1.0972661415516212}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.012443424614310021, 'weighted_error': 1.9065867942043389}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.12549461874396375, 'weighted_error': 12.51613040047062}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00039497513789140884, 'weighted_error': 1.0152178655802344}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0003808576279385527, 'weighted_error': 1.0146698270519228}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0003052850707669812, 'weighted_error': 1.011761434718858}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0005044385910285158, 'weighted_error': 1.0194248396593053}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0006016911510180773, 'weighted_error': 1.0229988068318652}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0030368588456508028, 'weighted_error': 1.1095622635567046}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.018933123974560224, 'weighted_error': 1.5669146958897873}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.1660795687912881, 'weighted_error': 6.654409795171514}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.8860546299434847e-05, 'weighted_error': 1.0007456207904801}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 8.352428892162634e-06, 'weighted_error': 1.0003296930984094}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 2.093326991765748e-05, 'weighted_error': 1.0007346582625798}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 1.687023983745695e-05, 'weighted_error': 1.0004262443957241}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00019565682020418547, 'weighted_error': 1.0075695721896272}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0005710026876087831, 'weighted_error': 1.0225395315629593}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.029739887428133226, 'weighted_error': 2.1750800180258727}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.1460528042297081, 'weighted_error': 6.771788792156696}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 5.484289879148968e-05, 'weighted_error': 1.0021526918243928}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 1.1663080833158804e-05, 'weighted_error': 1.0004575064517964}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.8261340965256172e-05, 'weighted_error': 1.0006596543980986}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 2.10704065580707e-05, 'weighted_error': 1.0007956402424627}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.000912694788181533, 'weighted_error': 1.0288003241017505}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0010125567873716169, 'weighted_error': 1.0302468105907052}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.033975858238531796, 'weighted_error': 2.3025961735649143}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.05953765929503169, 'weighted_error': 3.2531691965765783}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 2.3974261984273788e-05, 'weighted_error': 1.0008535449261309}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 1.02999495935655e-05, 'weighted_error': 1.0003669247619766}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 3.5515191371522675e-05, 'weighted_error': 1.001258250708527}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 5.7250698282913706e-05, 'weighted_error': 1.0016668434282892}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0001704041781224935, 'weighted_error': 1.0060583336670383}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.000931899386226143, 'weighted_error': 1.025150526283341}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.015020960621454655, 'weighted_error': 1.465428194170945}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.08477976989050699, 'weighted_error': 3.89979741302281}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0005083731145374477, 'weighted_error': 1.0017077099967524}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0002272565629447684, 'weighted_error': 1.0007633153200166}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0007492140664866728, 'weighted_error': 1.0025107162069327}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00027513990901449777, 'weighted_error': 1.0009237099209582}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0005440991486819486, 'weighted_error': 1.00140726654281}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.001646627452271398, 'weighted_error': 1.0017831703242592}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.040645710387949396, 'weighted_error': 1.094490350681875}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.1074340847500799, 'weighted_error': 1.1554293170607872}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.6659465909441447e-05, 'weighted_error': 1.0001309909585643}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00024297915147465472, 'weighted_error': 1.0019128241834263}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.7309342712728306e-05, 'weighted_error': 1.0001352760564848}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0001767370910839356, 'weighted_error': 1.0013193564994507}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0005308403125250785, 'weighted_error': 1.0040778519053275}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0021647915727587507, 'weighted_error': 1.0120339687412105}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.021337234748229544, 'weighted_error': 1.1578171550163139}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.09774394472738104, 'weighted_error': 1.757131685356094}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00014298639263480493, 'weighted_error': 1.0005582853894188}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0004586937015953625, 'weighted_error': 1.001790892610502}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0014813008568416663, 'weighted_error': 1.0057811430558297}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00023356530550870235, 'weighted_error': 1.00090796423538}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00023560991009443527, 'weighted_error': 1.0008964000179503}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.002779087574397204, 'weighted_error': 1.0105007890305047}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03616663833854966, 'weighted_error': 1.128438683366011}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.23755829935959105, 'weighted_error': 1.767601728168352}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00015897018674995624, 'weighted_error': 1.0009842341982949}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0001364109074723812, 'weighted_error': 1.0008440417963407}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 5.380906328167628e-05, 'weighted_error': 1.0003202680300654}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00015022695153149771, 'weighted_error': 1.0009291712070179}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0014685713651293735, 'weighted_error': 1.0078051343716328}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0009542949685169121, 'weighted_error': 1.0058162298484377}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.08971798119290539, 'weighted_error': 1.3244002476340786}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.0655616072302665, 'weighted_error': 1.3788486584420654}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0012233642255204615, 'weighted_error': 1.0036268703967144}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0009563868617724067, 'weighted_error': 1.0028352923148167}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00038617123264879654, 'weighted_error': 1.001144469737723}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0025928916738221022, 'weighted_error': 1.0076604050138702}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0004241128708146547, 'weighted_error': 1.0012519329946457}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0018225637246211603, 'weighted_error': 1.0045570741414356}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.017688489619530467, 'weighted_error': 1.0321743376220587}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.03641036416020106, 'weighted_error': 1.033360221410783}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0008796675662239167, 'weighted_error': 1.0030161889702434}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.000823977638040682, 'weighted_error': 1.0028252192803557}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0007283109475380538, 'weighted_error': 1.002496705368664}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00023855564421147553, 'weighted_error': 1.0008165601759431}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00045216535315785824, 'weighted_error': 1.0015154912184245}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0053807229553826585, 'weighted_error': 1.0140973768308903}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.005340835446047041, 'weighted_error': 1.0183010465943565}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.214785801544433, 'weighted_error': 1.5413319211597345}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.6019888529324243e-06, 'weighted_error': 1.000049411333467}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 7.83795655727274e-07, 'weighted_error': 1.0000242143522033}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 3.426825227315554e-06, 'weighted_error': 1.0000934957596173}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 9.419651430540494e-06, 'weighted_error': 1.0002443711244104}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0023121449011820026, 'weighted_error': 1.0480438872854163}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.001032381790861478, 'weighted_error': 1.031757353821047}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.007319893682691828, 'weighted_error': 1.1663325582947652}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.30271121410476104, 'weighted_error': 8.987745673856677}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0004242216859850223, 'weighted_error': 1.012240662844078}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 8.867588676452195e-05, 'weighted_error': 1.0025582476802566}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00013604412118626546, 'weighted_error': 1.003898114942287}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0003306737155187141, 'weighted_error': 1.009541304423132}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0003965019525576011, 'weighted_error': 1.0097049017920527}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0010095763279571138, 'weighted_error': 1.029108835503782}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.02444078251821248, 'weighted_error': 1.4075008421367576}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.054146159424557645, 'weighted_error': 1.647974412776324}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 9.7683448445308e-06, 'weighted_error': 1.0005617945262717}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 1.9066083178666635e-05, 'weighted_error': 1.0010947358839495}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 4.096600429967538e-05, 'weighted_error': 1.0021951069115205}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 8.54430198577227e-06, 'weighted_error': 1.0004807057798992}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0004388850780727035, 'weighted_error': 1.0228921989007826}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0008315606971405791, 'weighted_error': 1.0476633728584388}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.04410689907506983, 'weighted_error': 1.9274740418154968}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.029556218515941982, 'weighted_error': 1.9715582972493193}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.4078271821361712e-06, 'weighted_error': 1.0001229808133287}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 4.442473602000453e-07, 'weighted_error': 1.0000375363823677}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 3.459035627554717e-06, 'weighted_error': 1.000297765730853}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 1.757586257620835e-05, 'weighted_error': 1.0013018055191503}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00044298536433417135, 'weighted_error': 1.032860912590586}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.001034824482048263, 'weighted_error': 1.0862573579732835}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.0410936128395871, 'weighted_error': 4.6157055954751085}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.07456454544084928, 'weighted_error': 7.305206148311731}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0003456219551872015, 'weighted_error': 1.0010892449811075}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0007064525509931867, 'weighted_error': 1.0022264225766095}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0009929802943905504, 'weighted_error': 1.003129396590663}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0007722846026528643, 'weighted_error': 1.002431764534996}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.001375092329459811, 'weighted_error': 1.0040073706682433}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0008512906172257809, 'weighted_error': 1.0024513077844817}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.019064072595348532, 'weighted_error': 1.0546732791240123}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.04202654056154831, 'weighted_error': 1.1092882334102547}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0021104320410554244, 'weighted_error': 1.0026105381624313}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.002836236853660981, 'weighted_error': 1.0035081169194744}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0031688676900916476, 'weighted_error': 1.0039195803167398}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0018265221635727674, 'weighted_error': 1.002240798444997}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0009991949184276815, 'weighted_error': 1.0010281441882234}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0021126840326860428, 'weighted_error': 1.0015005951388576}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.05622544763412027, 'weighted_error': 1.0232000731651922}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.10963023551936622, 'weighted_error': 1.0616285445930727}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0005428823935766637, 'weighted_error': 1.0034582970182946}
