{'sample_size': 2000, 'difference': -10, 'noise': 0, 'n': 60, 'shap_error': 6.176558236014413e-05}
{'sample_size': 4000, 'difference': 146, 'noise': 0, 'n': 60, 'shap_error': 3.33761916737648e-05}
{'sample_size': 8000, 'difference': -36, 'noise': 0, 'n': 60, 'shap_error': 1.2171442211224374e-05}
{'sample_size': 16000, 'difference': 52, 'noise': 0, 'n': 60, 'shap_error': 1.0314583807382067e-05}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 60, 'shap_error': 0.0003630336765257189}
{'sample_size': 1000, 'difference': -62, 'noise': 0, 'n': 60, 'shap_error': 0.00021571253221696842}
{'sample_size': 2000, 'difference': -52, 'noise': 0, 'n': 60, 'shap_error': 7.639387954831188e-05}
{'sample_size': 4000, 'difference': -156, 'noise': 0, 'n': 60, 'shap_error': 5.756053238272809e-05}
{'sample_size': 8000, 'difference': -120, 'noise': 0, 'n': 60, 'shap_error': 2.0650823962915784e-05}
{'sample_size': 16000, 'difference': -328, 'noise': 0, 'n': 60, 'shap_error': 1.316083633918223e-05}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 60, 'shap_error': 0.0001643643323702747}
{'sample_size': 1000, 'difference': -108, 'noise': 0, 'n': 60, 'shap_error': 6.707895079223493e-05}
{'sample_size': 2000, 'difference': -10, 'noise': 0, 'n': 60, 'shap_error': 2.7286475008450853e-05}
{'sample_size': 4000, 'difference': 82, 'noise': 0, 'n': 60, 'shap_error': 1.6241884008988657e-05}
{'sample_size': 8000, 'difference': -44, 'noise': 0, 'n': 60, 'shap_error': 5.86173392418198e-06}
{'sample_size': 16000, 'difference': 66, 'noise': 0, 'n': 60, 'shap_error': 2.567612586485074e-06}
{'sample_size': 500, 'difference': -54, 'noise': 0, 'n': 60, 'shap_error': 0.001199395443580114}
{'sample_size': 1000, 'difference': 22, 'noise': 0, 'n': 60, 'shap_error': 0.0003481263503522837}
{'sample_size': 2000, 'difference': -12, 'noise': 0, 'n': 60, 'shap_error': 0.00019658201165225053}
{'sample_size': 4000, 'difference': -92, 'noise': 0, 'n': 60, 'shap_error': 0.00010861937420143518}
{'sample_size': 8000, 'difference': -128, 'noise': 0, 'n': 60, 'shap_error': 5.225560474742526e-05}
{'sample_size': 16000, 'difference': 30, 'noise': 0, 'n': 60, 'shap_error': 2.0525101604493994e-05}
{'sample_size': 500, 'difference': -62, 'noise': 0, 'n': 60, 'shap_error': 9.110755486648371e-05}
{'sample_size': 1000, 'difference': -34, 'noise': 0, 'n': 60, 'shap_error': 3.106398391225912e-05}
{'sample_size': 2000, 'difference': 92, 'noise': 0, 'n': 60, 'shap_error': 1.6436046396952344e-05}
{'sample_size': 4000, 'difference': 110, 'noise': 0, 'n': 60, 'shap_error': 5.520233476418325e-06}
{'sample_size': 8000, 'difference': 20, 'noise': 0, 'n': 60, 'shap_error': 2.510675153532457e-06}
{'sample_size': 16000, 'difference': -10, 'noise': 0, 'n': 60, 'shap_error': 1.7143743146627775e-06}
{'sample_size': 500, 'difference': -74, 'noise': 0, 'n': 60, 'shap_error': 4.202155407626145e-06}
{'sample_size': 1000, 'difference': -188, 'noise': 0, 'n': 60, 'shap_error': 2.7036625836477006e-06}
{'sample_size': 2000, 'difference': -64, 'noise': 0, 'n': 60, 'shap_error': 8.356052021496639e-07}
{'sample_size': 4000, 'difference': -66, 'noise': 0, 'n': 60, 'shap_error': 3.429923822217163e-07}
{'sample_size': 8000, 'difference': -264, 'noise': 0, 'n': 60, 'shap_error': 1.9069232221913415e-07}
{'sample_size': 16000, 'difference': 116, 'noise': 0, 'n': 60, 'shap_error': 9.828110883295318e-08}
{'sample_size': 500, 'difference': -72, 'noise': 0, 'n': 60, 'shap_error': 0.00011368866985022271}
{'sample_size': 1000, 'difference': -100, 'noise': 0, 'n': 60, 'shap_error': 4.122594067195278e-05}
{'sample_size': 2000, 'difference': -60, 'noise': 0, 'n': 60, 'shap_error': 1.723322267108416e-05}
{'sample_size': 4000, 'difference': 46, 'noise': 0, 'n': 60, 'shap_error': 9.537660871539632e-06}
{'sample_size': 8000, 'difference': -28, 'noise': 0, 'n': 60, 'shap_error': 3.562038574486722e-06}
{'sample_size': 16000, 'difference': 494, 'noise': 0, 'n': 60, 'shap_error': 2.0646783255072905e-06}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 60, 'shap_error': 0.0008207161175282357}
{'sample_size': 1000, 'difference': -116, 'noise': 0, 'n': 60, 'shap_error': 0.0004307316874790221}
{'sample_size': 2000, 'difference': 48, 'noise': 0, 'n': 60, 'shap_error': 0.0002609823454817957}
{'sample_size': 4000, 'difference': -142, 'noise': 0, 'n': 60, 'shap_error': 9.90240977952213e-05}
{'sample_size': 8000, 'difference': -28, 'noise': 0, 'n': 60, 'shap_error': 5.463597136209758e-05}
{'sample_size': 16000, 'difference': 86, 'noise': 0, 'n': 60, 'shap_error': 2.375210349001344e-05}
{'sample_size': 500, 'difference': -48, 'noise': 0, 'n': 60, 'shap_error': 0.00022714308852403596}
{'sample_size': 1000, 'difference': -30, 'noise': 0, 'n': 60, 'shap_error': 0.00013220438891016603}
{'sample_size': 2000, 'difference': 20, 'noise': 0, 'n': 60, 'shap_error': 6.886346702498e-05}
{'sample_size': 4000, 'difference': 98, 'noise': 0, 'n': 60, 'shap_error': 2.2208330431046313e-05}
{'sample_size': 8000, 'difference': -226, 'noise': 0, 'n': 60, 'shap_error': 1.2035196156632691e-05}
{'sample_size': 16000, 'difference': -130, 'noise': 0, 'n': 60, 'shap_error': 6.084828286306643e-06}
{'sample_size': 500, 'difference': -64, 'noise': 0, 'n': 60, 'shap_error': 0.0009724263807310803}
{'sample_size': 1000, 'difference': -70, 'noise': 0, 'n': 60, 'shap_error': 0.00037306331477701845}
{'sample_size': 2000, 'difference': -6, 'noise': 0, 'n': 60, 'shap_error': 0.00016722034732207368}
{'sample_size': 4000, 'difference': -6, 'noise': 0, 'n': 60, 'shap_error': 9.393228217549075e-05}
{'sample_size': 8000, 'difference': -240, 'noise': 0, 'n': 60, 'shap_error': 3.471905652481214e-05}
{'sample_size': 16000, 'difference': -40, 'noise': 0, 'n': 60, 'shap_error': 1.644961093846507e-05}
{'sample_size': 500, 'difference': -50, 'noise': 0, 'n': 60, 'shap_error': 0.0004708084042971769}
{'sample_size': 1000, 'difference': -112, 'noise': 0, 'n': 60, 'shap_error': 0.00021206364149684392}
{'sample_size': 2000, 'difference': 4, 'noise': 0, 'n': 60, 'shap_error': 7.173065659155012e-05}
{'sample_size': 4000, 'difference': -66, 'noise': 0, 'n': 60, 'shap_error': 3.61141969486222e-05}
{'sample_size': 8000, 'difference': 130, 'noise': 0, 'n': 60, 'shap_error': 1.725517542886662e-05}
{'sample_size': 16000, 'difference': 124, 'noise': 0, 'n': 60, 'shap_error': 8.089003092511598e-06}
{'sample_size': 500, 'difference': -68, 'noise': 0, 'n': 60, 'shap_error': 0.0021298801308337546}
{'sample_size': 1000, 'difference': -84, 'noise': 0, 'n': 60, 'shap_error': 0.0004123112782706782}
{'sample_size': 2000, 'difference': 80, 'noise': 0, 'n': 60, 'shap_error': 0.00020838410097641111}
{'sample_size': 4000, 'difference': -182, 'noise': 0, 'n': 60, 'shap_error': 0.00012482103561739182}
{'sample_size': 8000, 'difference': -114, 'noise': 0, 'n': 60, 'shap_error': 4.678870744600587e-05}
{'sample_size': 16000, 'difference': 86, 'noise': 0, 'n': 60, 'shap_error': 3.1375559055378864e-05}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 60, 'shap_error': 0.00023943996803864947}
{'sample_size': 1000, 'difference': -36, 'noise': 0, 'n': 60, 'shap_error': 8.46516791167206e-05}
{'sample_size': 2000, 'difference': -2, 'noise': 0, 'n': 60, 'shap_error': 8.501241310042002e-05}
{'sample_size': 4000, 'difference': -150, 'noise': 0, 'n': 60, 'shap_error': 1.9904476935842156e-05}
{'sample_size': 8000, 'difference': -98, 'noise': 0, 'n': 60, 'shap_error': 1.5188115044208761e-05}
{'sample_size': 16000, 'difference': -24, 'noise': 0, 'n': 60, 'shap_error': 5.717189937348424e-06}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 60, 'shap_error': 0.00010288732035536275}
{'sample_size': 1000, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': 4.351882545672929e-05}
{'sample_size': 2000, 'difference': 20, 'noise': 0, 'n': 60, 'shap_error': 2.4635522714258464e-05}
{'sample_size': 4000, 'difference': 46, 'noise': 0, 'n': 60, 'shap_error': 6.761291970736346e-06}
{'sample_size': 8000, 'difference': 116, 'noise': 0, 'n': 60, 'shap_error': 4.194024683108534e-06}
{'sample_size': 16000, 'difference': 284, 'noise': 0, 'n': 60, 'shap_error': 1.8430536174066262e-06}
{'sample_size': 500, 'difference': -74, 'noise': 0, 'n': 60, 'shap_error': 0.0021425351346547757}
{'sample_size': 1000, 'difference': -8, 'noise': 0, 'n': 60, 'shap_error': 0.000842904425905246}
{'sample_size': 2000, 'difference': -8, 'noise': 0, 'n': 60, 'shap_error': 0.0003071630060301303}
{'sample_size': 4000, 'difference': 74, 'noise': 0, 'n': 60, 'shap_error': 0.00019734616867817786}
{'sample_size': 8000, 'difference': 90, 'noise': 0, 'n': 60, 'shap_error': 8.632122128748172e-05}
{'sample_size': 16000, 'difference': 156, 'noise': 0, 'n': 60, 'shap_error': 4.2275591564570615e-05}
{'sample_size': 500, 'difference': -42, 'noise': 0, 'n': 60, 'shap_error': 0.0005276619338444191}
{'sample_size': 1000, 'difference': -2, 'noise': 0, 'n': 60, 'shap_error': 0.00012928321333101773}
{'sample_size': 2000, 'difference': 96, 'noise': 0, 'n': 60, 'shap_error': 6.744906102557714e-05}
{'sample_size': 4000, 'difference': -78, 'noise': 0, 'n': 60, 'shap_error': 3.7618184095396626e-05}
{'sample_size': 8000, 'difference': -128, 'noise': 0, 'n': 60, 'shap_error': 9.969537848024204e-06}
{'sample_size': 16000, 'difference': -104, 'noise': 0, 'n': 60, 'shap_error': 1.0734482831590699e-05}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 60, 'shap_error': 0.00014011009431242314}
{'sample_size': 1000, 'difference': -110, 'noise': 0, 'n': 60, 'shap_error': 8.231649874967673e-05}
{'sample_size': 2000, 'difference': 26, 'noise': 0, 'n': 60, 'shap_error': 3.0513597683118727e-05}
{'sample_size': 4000, 'difference': 154, 'noise': 0, 'n': 60, 'shap_error': 1.1577561334393802e-05}
{'sample_size': 8000, 'difference': -124, 'noise': 0, 'n': 60, 'shap_error': 6.082235465630824e-06}
{'sample_size': 16000, 'difference': 30, 'noise': 0, 'n': 60, 'shap_error': 3.3149400180517142e-06}
{'sample_size': 500, 'difference': -54, 'noise': 0, 'n': 60, 'shap_error': 0.00023433365511361316}
{'sample_size': 1000, 'difference': 18, 'noise': 0, 'n': 60, 'shap_error': 0.0001305890337101681}
{'sample_size': 2000, 'difference': 4, 'noise': 0, 'n': 60, 'shap_error': 4.890398790106344e-05}
{'sample_size': 4000, 'difference': -28, 'noise': 0, 'n': 60, 'shap_error': 2.0001639186932516e-05}
{'sample_size': 8000, 'difference': -74, 'noise': 0, 'n': 60, 'shap_error': 1.3527308067621348e-05}
{'sample_size': 16000, 'difference': -124, 'noise': 0, 'n': 60, 'shap_error': 4.882789503004149e-06}
{'sample_size': 500, 'difference': -112, 'noise': 0, 'n': 60, 'shap_error': 3.784152759620826e-05}
{'sample_size': 1000, 'difference': -92, 'noise': 0, 'n': 60, 'shap_error': 1.8372005995494807e-05}
{'sample_size': 2000, 'difference': -112, 'noise': 0, 'n': 60, 'shap_error': 4.046890712843563e-06}
{'sample_size': 4000, 'difference': -2, 'noise': 0, 'n': 60, 'shap_error': 2.478299849016309e-06}
{'sample_size': 8000, 'difference': -140, 'noise': 0, 'n': 60, 'shap_error': 1.0916821642997503e-06}
{'sample_size': 16000, 'difference': -122, 'noise': 0, 'n': 60, 'shap_error': 7.309681924473111e-07}
{'sample_size': 500, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': 1.5495750975304762e-05}
{'sample_size': 2000, 'difference': 50, 'noise': 0, 'n': 60, 'shap_error': 2.9581264613172505e-06}
{'sample_size': 4000, 'difference': -8, 'noise': 0, 'n': 60, 'shap_error': 1.435074184139405e-06}
{'sample_size': 8000, 'difference': -128, 'noise': 0, 'n': 60, 'shap_error': 7.419769779456058e-07}
{'sample_size': 16000, 'difference': -104, 'noise': 0, 'n': 60, 'shap_error': 2.612856875051213e-07}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 60, 'shap_error': 0.0001293031452579137}
{'sample_size': 2000, 'difference': 140, 'noise': 0, 'n': 60, 'shap_error': 1.9433969815234123e-05}
{'sample_size': 4000, 'difference': 184, 'noise': 0, 'n': 60, 'shap_error': 9.157917210735557e-06}
{'sample_size': 8000, 'difference': 218, 'noise': 0, 'n': 60, 'shap_error': 4.490459052011496e-06}
{'sample_size': 16000, 'difference': 202, 'noise': 0, 'n': 60, 'shap_error': 2.528743201989925e-06}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 60, 'shap_error': 1.759257642486615e-15}
{'sample_size': 2000, 'difference': -24, 'noise': 0, 'n': 60, 'shap_error': 1.4284477456395587e-15}
{'sample_size': 4000, 'difference': 32, 'noise': 0, 'n': 60, 'shap_error': 1.2814539032766381e-15}
{'sample_size': 8000, 'difference': 182, 'noise': 0, 'n': 60, 'shap_error': 1.1395342919002502e-15}
{'sample_size': 16000, 'difference': -8, 'noise': 0, 'n': 60, 'shap_error': 1.0808721328995517e-15}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 60, 'shap_error': 0.00017888134046469974}
{'sample_size': 2000, 'difference': 180, 'noise': 0, 'n': 60, 'shap_error': 2.789566619302957e-05}
{'sample_size': 4000, 'difference': -8, 'noise': 0, 'n': 60, 'shap_error': 1.4060611373441718e-05}
{'sample_size': 8000, 'difference': -42, 'noise': 0, 'n': 60, 'shap_error': 7.30671712268119e-06}
{'sample_size': 16000, 'difference': -44, 'noise': 0, 'n': 60, 'shap_error': 4.3083401176272716e-06}
{'sample_size': 500, 'difference': -86, 'noise': 0, 'n': 60, 'shap_error': 0.0012633588673515068}
{'sample_size': 2000, 'difference': 24, 'noise': 0, 'n': 60, 'shap_error': 0.00023657711823094448}
{'sample_size': 4000, 'difference': 4, 'noise': 0, 'n': 60, 'shap_error': 0.00012926894603008563}
{'sample_size': 8000, 'difference': 12, 'noise': 0, 'n': 60, 'shap_error': 6.188392136999734e-05}
{'sample_size': 16000, 'difference': 68, 'noise': 0, 'n': 60, 'shap_error': 2.9625581388045252e-05}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 60, 'shap_error': 4.0332179560366426e-05}
{'sample_size': 2000, 'difference': 82, 'noise': 0, 'n': 60, 'shap_error': 4.1775896522893665e-06}
{'sample_size': 4000, 'difference': -64, 'noise': 0, 'n': 60, 'shap_error': 3.7872335194904813e-06}
{'sample_size': 8000, 'difference': 182, 'noise': 0, 'n': 60, 'shap_error': 1.3530628973702057e-06}
{'sample_size': 16000, 'difference': 40, 'noise': 0, 'n': 60, 'shap_error': 6.16032575168707e-07}
{'sample_size': 500, 'difference': -72, 'noise': 0, 'n': 60, 'shap_error': 0.0013194340704012703}
{'sample_size': 2000, 'difference': 68, 'noise': 0, 'n': 60, 'shap_error': 0.00012961438655406402}
{'sample_size': 4000, 'difference': -40, 'noise': 0, 'n': 60, 'shap_error': 6.797704250407421e-05}
{'sample_size': 8000, 'difference': -180, 'noise': 0, 'n': 60, 'shap_error': 3.178939672713939e-05}
{'sample_size': 16000, 'difference': -162, 'noise': 0, 'n': 60, 'shap_error': 2.8211635678667153e-05}
{'sample_size': 500, 'difference': -60, 'noise': 0, 'n': 60, 'shap_error': 0.00034412561230273404}
{'sample_size': 2000, 'difference': -62, 'noise': 0, 'n': 60, 'shap_error': 4.173524460038193e-05}
{'sample_size': 4000, 'difference': 144, 'noise': 0, 'n': 60, 'shap_error': 2.3421447271510612e-05}
{'sample_size': 8000, 'difference': 2, 'noise': 0, 'n': 60, 'shap_error': 7.640756946910755e-06}
{'sample_size': 16000, 'difference': 88, 'noise': 0, 'n': 60, 'shap_error': 5.528599992885559e-06}
{'sample_size': 500, 'difference': -78, 'noise': 0, 'n': 60, 'shap_error': 1.4687757737014272e-15}
{'sample_size': 2000, 'difference': 48, 'noise': 0, 'n': 60, 'shap_error': 1.3692653061444158e-15}
{'sample_size': 4000, 'difference': -56, 'noise': 0, 'n': 60, 'shap_error': 1.0402970028961832e-15}
{'sample_size': 8000, 'difference': -78, 'noise': 0, 'n': 60, 'shap_error': 1.1503384459469427e-15}
{'sample_size': 16000, 'difference': 178, 'noise': 0, 'n': 60, 'shap_error': 1.0790418334955761e-15}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 60, 'shap_error': 0.00035660015035775033}
{'sample_size': 2000, 'difference': 102, 'noise': 0, 'n': 60, 'shap_error': 5.5238185276725205e-05}
{'sample_size': 4000, 'difference': 130, 'noise': 0, 'n': 60, 'shap_error': 2.7396482608562e-05}
{'sample_size': 8000, 'difference': -78, 'noise': 0, 'n': 60, 'shap_error': 1.2002392060398718e-05}
{'sample_size': 16000, 'difference': 222, 'noise': 0, 'n': 60, 'shap_error': 5.078941781288849e-06}
{'sample_size': 1000, 'difference': -32, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00012558922636681332}
{'sample_size': 1000, 'difference': -38, 'noise': 0.001, 'n': 60, 'shap_error': 0.00013641103701797543}
{'sample_size': 1000, 'difference': -54, 'noise': 0.005, 'n': 60, 'shap_error': 0.00014822483690013662}
{'sample_size': 1000, 'difference': -48, 'noise': 0.01, 'n': 60, 'shap_error': 0.00011045403400496572}
{'sample_size': 1000, 'difference': 32, 'noise': 0.05, 'n': 60, 'shap_error': 0.00011957311799661719}
{'sample_size': 1000, 'difference': -64, 'noise': 0.1, 'n': 60, 'shap_error': 0.0002511393272287354}
{'sample_size': 1000, 'difference': -62, 'noise': 0.5, 'n': 60, 'shap_error': 0.004530640115776946}
{'sample_size': 1000, 'difference': -44, 'noise': 1, 'n': 60, 'shap_error': 0.011939714835849356}
{'sample_size': 1000, 'difference': -6, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0004993600175373995}
{'sample_size': 1000, 'difference': -136, 'noise': 0.001, 'n': 60, 'shap_error': 0.0009360229241419777}
{'sample_size': 1000, 'difference': -86, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005363768234929744}
{'sample_size': 1000, 'difference': -14, 'noise': 0.01, 'n': 60, 'shap_error': 0.0004839735263584383}
{'sample_size': 1000, 'difference': 22, 'noise': 0.05, 'n': 60, 'shap_error': 0.0005480334888726054}
{'sample_size': 1000, 'difference': -92, 'noise': 0.1, 'n': 60, 'shap_error': 0.0009190909364238315}
{'sample_size': 1000, 'difference': 10, 'noise': 0.5, 'n': 60, 'shap_error': 0.00436053600540019}
{'sample_size': 1000, 'difference': -112, 'noise': 1, 'n': 60, 'shap_error': 0.01501427688192101}
{'sample_size': 1000, 'difference': -70, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0003955485836496338}
{'sample_size': 1000, 'difference': 8, 'noise': 0.001, 'n': 60, 'shap_error': 0.00043080155822759254}
{'sample_size': 1000, 'difference': -102, 'noise': 0.005, 'n': 60, 'shap_error': 0.0003920759931294789}
{'sample_size': 1000, 'difference': -98, 'noise': 0.01, 'n': 60, 'shap_error': 0.0004684074929454407}
{'sample_size': 1000, 'difference': -58, 'noise': 0.05, 'n': 60, 'shap_error': 0.0004492752492908082}
{'sample_size': 1000, 'difference': -136, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006072732923222722}
{'sample_size': 1000, 'difference': -120, 'noise': 0.5, 'n': 60, 'shap_error': 0.006672284247145084}
{'sample_size': 1000, 'difference': -18, 'noise': 1, 'n': 60, 'shap_error': 0.022669388102753853}
{'sample_size': 1000, 'difference': -32, 'noise': 0.0005, 'n': 60, 'shap_error': 7.314588961924675e-05}
{'sample_size': 1000, 'difference': -66, 'noise': 0.001, 'n': 60, 'shap_error': 8.517285743115032e-05}
{'sample_size': 1000, 'difference': -52, 'noise': 0.005, 'n': 60, 'shap_error': 0.00013304704814090602}
{'sample_size': 1000, 'difference': -76, 'noise': 0.01, 'n': 60, 'shap_error': 0.00010716636387438578}
{'sample_size': 1000, 'difference': -2, 'noise': 0.05, 'n': 60, 'shap_error': 9.6935947462752e-05}
{'sample_size': 1000, 'difference': -134, 'noise': 0.1, 'n': 60, 'shap_error': 0.00021369670131714098}
{'sample_size': 1000, 'difference': -68, 'noise': 0.5, 'n': 60, 'shap_error': 0.003076976987041742}
{'sample_size': 1000, 'difference': -60, 'noise': 1, 'n': 60, 'shap_error': 0.011771124591242459}
{'sample_size': 1000, 'difference': -62, 'noise': 0.0005, 'n': 60, 'shap_error': 8.673093628170473e-07}
{'sample_size': 1000, 'difference': -86, 'noise': 0.001, 'n': 60, 'shap_error': 8.721993913006861e-07}
{'sample_size': 1000, 'difference': -76, 'noise': 0.005, 'n': 60, 'shap_error': 1.8610087467057117e-06}
{'sample_size': 1000, 'difference': -162, 'noise': 0.01, 'n': 60, 'shap_error': 4.287324663621614e-06}
{'sample_size': 1000, 'difference': -104, 'noise': 0.05, 'n': 60, 'shap_error': 6.396152194820615e-05}
{'sample_size': 1000, 'difference': 2, 'noise': 0.1, 'n': 60, 'shap_error': 0.00022717163125023925}
{'sample_size': 1000, 'difference': -70, 'noise': 0.5, 'n': 60, 'shap_error': 0.00655742642917302}
{'sample_size': 1000, 'difference': -60, 'noise': 1, 'n': 60, 'shap_error': 0.02937984114100802}
{'sample_size': 1000, 'difference': -32, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00011375940181578149}
{'sample_size': 1000, 'difference': -102, 'noise': 0.001, 'n': 60, 'shap_error': 0.00011947776791054359}
{'sample_size': 1000, 'difference': -40, 'noise': 0.005, 'n': 60, 'shap_error': 8.885163075060181e-05}
{'sample_size': 1000, 'difference': -134, 'noise': 0.01, 'n': 60, 'shap_error': 0.00011363821300541697}
{'sample_size': 1000, 'difference': -68, 'noise': 0.05, 'n': 60, 'shap_error': 0.00023460733576682936}
{'sample_size': 1000, 'difference': -50, 'noise': 0.1, 'n': 60, 'shap_error': 0.00021533057201516368}
{'sample_size': 1000, 'difference': -140, 'noise': 0.5, 'n': 60, 'shap_error': 0.002118028044666242}
{'sample_size': 1000, 'difference': -20, 'noise': 1, 'n': 60, 'shap_error': 0.011836939172855757}
{'sample_size': 1000, 'difference': -40, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0002719095476094476}
{'sample_size': 1000, 'difference': 36, 'noise': 0.001, 'n': 60, 'shap_error': 0.0002180093404751159}
{'sample_size': 1000, 'difference': -68, 'noise': 0.005, 'n': 60, 'shap_error': 0.00022711701346283175}
{'sample_size': 1000, 'difference': -102, 'noise': 0.01, 'n': 60, 'shap_error': 0.00023526948697152642}
{'sample_size': 1000, 'difference': -62, 'noise': 0.05, 'n': 60, 'shap_error': 0.00024328753589740085}
{'sample_size': 1000, 'difference': -62, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005861354316633128}
{'sample_size': 1000, 'difference': -42, 'noise': 0.5, 'n': 60, 'shap_error': 0.006608001432557605}
{'sample_size': 1000, 'difference': -96, 'noise': 1, 'n': 60, 'shap_error': 0.034739538008959604}
{'sample_size': 1000, 'difference': -58, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00015559878211981047}
{'sample_size': 1000, 'difference': -42, 'noise': 0.001, 'n': 60, 'shap_error': 0.0001699937141251046}
{'sample_size': 1000, 'difference': -38, 'noise': 0.005, 'n': 60, 'shap_error': 0.00015084844840255923}
{'sample_size': 1000, 'difference': -36, 'noise': 0.01, 'n': 60, 'shap_error': 0.00023285384670601158}
{'sample_size': 1000, 'difference': -10, 'noise': 0.05, 'n': 60, 'shap_error': 0.00022029940367480124}
{'sample_size': 1000, 'difference': -80, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006202269703202006}
{'sample_size': 1000, 'difference': 48, 'noise': 0.5, 'n': 60, 'shap_error': 0.005930501780123863}
{'sample_size': 1000, 'difference': -14, 'noise': 1, 'n': 60, 'shap_error': 0.019387893239503653}
{'sample_size': 1000, 'difference': -38, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00025869324591722284}
{'sample_size': 1000, 'difference': -72, 'noise': 0.001, 'n': 60, 'shap_error': 0.00022490849362519813}
{'sample_size': 1000, 'difference': -120, 'noise': 0.005, 'n': 60, 'shap_error': 0.000365390935631443}
{'sample_size': 1000, 'difference': -42, 'noise': 0.01, 'n': 60, 'shap_error': 0.00030749239352911904}
{'sample_size': 1000, 'difference': -136, 'noise': 0.05, 'n': 60, 'shap_error': 0.00037553339824231114}
{'sample_size': 1000, 'difference': -78, 'noise': 0.1, 'n': 60, 'shap_error': 0.00037536569402084053}
{'sample_size': 1000, 'difference': -58, 'noise': 0.5, 'n': 60, 'shap_error': 0.004081032123534976}
{'sample_size': 1000, 'difference': -16, 'noise': 1, 'n': 60, 'shap_error': 0.018203467667862936}
{'sample_size': 1000, 'difference': -66, 'noise': 0.0005, 'n': 60, 'shap_error': 7.690151283349269e-05}
{'sample_size': 1000, 'difference': -32, 'noise': 0.001, 'n': 60, 'shap_error': 0.00015185766685214634}
{'sample_size': 1000, 'difference': -116, 'noise': 0.005, 'n': 60, 'shap_error': 0.00017628002479169082}
{'sample_size': 1000, 'difference': -10, 'noise': 0.01, 'n': 60, 'shap_error': 0.00014734563597835785}
{'sample_size': 1000, 'difference': -130, 'noise': 0.05, 'n': 60, 'shap_error': 0.00015844364414827227}
{'sample_size': 1000, 'difference': -124, 'noise': 0.1, 'n': 60, 'shap_error': 0.000251284050541134}
{'sample_size': 1000, 'difference': -98, 'noise': 0.5, 'n': 60, 'shap_error': 0.0032332343892587747}
{'sample_size': 1000, 'difference': -90, 'noise': 1, 'n': 60, 'shap_error': 0.012490757289662204}
{'sample_size': 1000, 'difference': -52, 'noise': 0.0005, 'n': 60, 'shap_error': 6.24996991251614e-05}
{'sample_size': 1000, 'difference': -22, 'noise': 0.001, 'n': 60, 'shap_error': 7.229443521306515e-05}
{'sample_size': 1000, 'difference': -112, 'noise': 0.005, 'n': 60, 'shap_error': 0.0001050879587068407}
{'sample_size': 1000, 'difference': -120, 'noise': 0.01, 'n': 60, 'shap_error': 6.69414130302937e-05}
{'sample_size': 1000, 'difference': -108, 'noise': 0.05, 'n': 60, 'shap_error': 0.00013635287472202806}
{'sample_size': 1000, 'difference': -76, 'noise': 0.1, 'n': 60, 'shap_error': 0.0003346779693302274}
{'sample_size': 1000, 'difference': -90, 'noise': 0.5, 'n': 60, 'shap_error': 0.005579557171802876}
{'sample_size': 1000, 'difference': -54, 'noise': 1, 'n': 60, 'shap_error': 0.03420509017454747}
{'sample_size': 1000, 'difference': -18, 'noise': 0.0005, 'n': 60, 'shap_error': 0.000328944156998273}
{'sample_size': 1000, 'difference': -4, 'noise': 0.001, 'n': 60, 'shap_error': 0.0004350528382064384}
{'sample_size': 1000, 'difference': -28, 'noise': 0.005, 'n': 60, 'shap_error': 0.00039305623407603267}
{'sample_size': 1000, 'difference': 8, 'noise': 0.01, 'n': 60, 'shap_error': 0.000285777495873856}
{'sample_size': 1000, 'difference': -130, 'noise': 0.05, 'n': 60, 'shap_error': 0.00040397802650839995}
{'sample_size': 1000, 'difference': -14, 'noise': 0.1, 'n': 60, 'shap_error': 0.000371915863780617}
{'sample_size': 1000, 'difference': -56, 'noise': 0.5, 'n': 60, 'shap_error': 0.004667298507976627}
{'sample_size': 1000, 'difference': -24, 'noise': 1, 'n': 60, 'shap_error': 0.013637564481437563}
