{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.5685099531958375e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.392991556239893e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0007237566658496951)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.46220957995433e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.6137202700221636e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.9092753578856454e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.909769876985836e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00037810670751421645)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.0578330026209794e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.5881552020342595e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.9459473763719324e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.784496239342377e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0016910024011805222)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0008553966250779922)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00016141125486582552)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.903842262765454e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.677044309922387e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0037408579768418593)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.001070795103587009)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00016405804996597569)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00021563466644154502)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00021969770090656486)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.002276491466071073)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00029477127786935577)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.93376244014925e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.990533572576528e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.600128325022644e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0019302921001917244)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00018949103634258264)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00015666727606216427)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.038157649823122e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.4967655494901586e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003120903293621581)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.8206949582710506e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.5103014186210596e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.536358297678095e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.5203657081810385e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.001618762692841e-06)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.9893224668665415e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.2018967865887598e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.0210584186217e-07)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.255764663527054e-07)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0006485023959937385)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0004498920929624337)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.40954546061091e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.0268461575173152e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.736972531389182e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.000448115820928589)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.095105019055198e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.5490391163880893e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.943307874193461e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.9113901568606305e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0027848692420938416)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003204764173423025)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00011650183242074041)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.278916103995075e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.0416985257120013e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0018245143236519993)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00019404086207419513)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.426095768583275e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.3304360810250342e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.402468405707328e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00012347835447954717)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.742787216802564e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.8067608386787812e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.241812766959087e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.4110334206739512e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.002126270592426618)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003030488900548208)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00011327624222579612)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.626898441336951e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.2927839356009154e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0009053668127708218)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00012965925299648947)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.7888283023262324e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.0268492836455566e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.3899194715746662e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0005847936260959002)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.521593165778414e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.1832934880888185e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.452640067473713e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.947026818235725e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.004170845850947324)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0005019901270067402)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00020959089306058946)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001791146386311192)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.9593559266632914e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0009486021920595083)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0002921390733799173)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001427919824506865)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00011088562927582851)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.528149587153867e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.004379109138160124)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003989573081271498)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0006563637668063092)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00014768437924209672)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.478112227405114e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0002569999401250398)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.0647170147009884e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.896904519399378e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.746621172091754e-07)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.0844969413359502e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.000562949311456043)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.638782456936136e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.4456880430120797e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.6168672418637703e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.0071011262119965e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0010324958566338153)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00011033759222139093)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.352345533502143e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.0775235272187165e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.337471766705293e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0008697168724219934)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00022441669079287992)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.122409273776217e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.7893515919204274e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.5926272526239724e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0008636476936574416)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0005883117553935637)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00012110193526559086)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001304181343418682)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.9025664432544366e-05)}
